,returncode,start_time,time_sec,rt_seg_ratio,total_t_time,rt_dur_ratio,max_cpu,max_gpu,max_ram,max_vram,avg_cpu,avg_gpu,avg_ram,avg_vram,sess_count,detect_freq,detect_sample_rate
0,0,1631867776.4854076,63.94,1.0,3.2124470029999994,0.05354,93.3,13,305264.0,308936704,48.349999999999994,7.625,276089.0,77633536.0,1,0,1
1,0,1631867840.4373748,63.93,1.0,3.171821206,0.05286,86.7,11,305072.0,308936704,60.03333333333333,7.875,276633.5,78194688.0,1,0,5
2,0,1631867904.3811448,63.96,1.0,3.1346576309999996,0.05224,93.3,13,304552.0,308936704,64.43333333333334,10.75,287775.5,78194688.0,1,0,10
3,0,1631867968.3572643,63.94,1.0,3.1488888169999996,0.05248,93.3,13,304444.0,308936704,60.0,11.428571428571429,276642.5,78194688.0,1,0,15
4,0,1631868032.3113573,63.94,1.0,3.097116837,0.05162,100.0,13,303816.0,308936704,68.5,10.375,290722.5,81934336.0,1,0,20
5,0,1631868096.2665193,63.93,1.0,3.1350701350000008,0.05225,100.0,15,303680.0,308936704,66.66666666666667,6.888888888888889,277517.0,81606656.0,1,0,24
6,0,1631868160.2058372,64.11,1.0,22.032064121000005,0.3672,100.0,71,2164663517.184,2888695808,90.66,46.46153846153846,2047219767.6664617,2035402108.3428571,1,1,1
7,0,1631868224.3279965,64.15,1.0,6.351889516999998,0.1059,106.7,61,2163589775.36,2888695808,92.0,30.53846153846154,2046683285.062154,2035068810.9714286,1,1,5
8,0,1631868288.4855938,64.15,1.0,4.616668316,0.07694,106.7,51,2166811000.832,2888695808,93.32000000000001,23.48148148148148,2048499996.9181535,2035162433.8285713,1,1,10
9,0,1631868352.6482608,64.17,1.0,4.094059837,0.06823,100.0,40,2171105968.128,2888695808,77.98333333333333,18.115384615384617,2051721232.544,2035222352.4571428,1,1,15
10,0,1631868416.826153,64.09,1.0,3.884784084,0.06475,100.0,58,2170032226.304,2888695808,90.84,23.53846153846154,2048706496.4996924,2035123112.2285714,1,1,20
11,0,1631868480.9333296,64.14,1.0,3.698372672,0.06164,100.0,39,2170032226.304,2888695808,90.64000000000001,19.074074074074073,2049325954.1673849,2035162433.8285713,1,1,24
12,0,1631868545.0818706,64.15,1.0,6.923415645000001,0.1154,100.0,55,2161442291.712,2888695808,94.66,18.653846153846153,2043833361.7599998,2035164306.2857144,1,5,1
13,0,1631868609.2471118,64.14,1.0,3.8460386900000003,0.0641,100.0,63,2165737259.008,2888695808,67.78571428571429,15.692307692307692,2048128306.4406157,2035162433.8285713,1,5,5
14,0,1631868673.3998249,64.18,1.0,3.4893275690000003,0.05816,100.0,30,2168958484.48,2888695808,64.82857142857142,12.5,2049284634.7126157,2034649380.5714285,1,5,10
15,0,1631868737.591034,64.17,1.0,3.408964848,0.05682,100.0,48,2165737259.008,2888695808,90.66,15.538461538461538,2045030975.3329234,2035119367.3142858,1,5,15
16,0,1631868801.7719169,64.13,1.0,3.3228358380000005,0.05538,106.7,27,2164663517.184,2888695808,90.66,13.576923076923077,2045567885.0141537,2034581972.1142857,1,5,20
17,0,1631868865.9162703,64.11,1.0,3.3281931069999997,0.05547,100.0,39,2163589775.36,2888695808,65.72857142857143,11.615384615384615,2044865807.6676924,2035162433.8285713,1,5,24
18,0,1631868930.0438333,64.12,1.0,5.045340441,0.08409,106.7,59,2166811000.832,2888695808,93.67999999999999,13.73076923076923,2048169596.5107691,2035402108.3428571,1,10,1
19,0,1631868994.182691,64.23,1.0,3.51804878,0.05863,100.0,60,2162516033.536,2888695808,90.66,13.26923076923077,2044907134.1993845,2034769217.8285713,1,10,5
20,0,1631869058.422454,64.16,1.0,3.2990943459999995,0.05498,100.0,33,2168958484.48,2888695808,78.8,12.25925925925926,2048086995.1396925,2035402108.3428571,1,10,10
21,0,1631869122.5988903,64.16,1.0,3.3097683790000003,0.05516,106.7,59,2203318222.848,2888695808,96.0,13.5,2079721125.646769,2034711171.6571429,1,10,15
22,0,1631869186.7773442,64.16,1.0,3.2567640179999997,0.05428,100.0,61,2163589775.36,2888695808,78.89999999999999,14.821428571428571,2045196163.6135383,2035162433.8285713,1,10,20
23,0,1631869250.9561472,64.13,1.0,3.233559402,0.05389,100.0,43,2167884742.656,2888695808,94.66,12.076923076923077,2047963110.4676924,2035164306.2857144,1,10,24
24,0,1631869315.0961769,64.12,1.0,4.454421034000001,0.07424,100.0,55,2163589775.36,2888695808,93.32000000000001,14.73076923076923,2045856937.1975386,2034771090.2857144,1,15,1
